submissionId,submissionDate,institution,major,degree,sem,notif_result,notif_method,notif_date,studentType,gpa,gre_v,gre_q,gre_w,gre_subject
477222,2017-02-01,University Of Pennsylvania,MFA Photo,MFA,F17,Interview,E-mail,2017-02-01,U,NA,NA,NA,NA,NA
477844,2017-02-02,University Of Pennsylvania,Biomedical Graduate Studies,PhD,F17,Rejected,E-mail,2017-02-02,A,3.5,166,158,4.5,NA
477924,2017-02-02,University Of Pennsylvania,"CAMB Microbiology, Virology, And Parasitology (MVP)",PhD,F17,Rejected,Website,2017-02-02,A,NA,NA,NA,NA,NA
478030,2017-02-02,University Of Pennsylvania,Ancient History,PhD,F17,Wait listed,E-mail,2017-02-02,A,NA,NA,NA,NA,NA
478133,2017-02-02,University Of Pennsylvania,CAMB (MVP),PhD,F17,Rejected,E-mail,2017-02-02,A,NA,NA,NA,NA,NA
480297,2017-02-06,University Of Pennsylvania,Music Composition,PhD,F17,Interview,E-mail,2017-02-06,A,NA,NA,NA,NA,NA
482118,2017-02-08,University Of Pennsylvania,Organic Chemistry,PhD,F17,Rejected,E-mail,2017-02-08,A,NA,NA,NA,NA,NA
482641,2017-02-09,University Of Pennsylvania,Musicology,PhD,F17,Interview,E-mail,2017-02-01,A,NA,NA,NA,NA,NA
483105,2017-02-09,University Of Pennsylvania,Social Welfare,PhD,F17,Rejected,E-mail,2017-02-09,A,NA,NA,NA,NA,NA
484847,2017-02-11,University Of Pennsylvania,Philosophy,PhD,F17,Accepted,E-mail,2017-02-11,A,NA,NA,NA,NA,NA
484964,2017-02-11,University Of Pennsylvania,Philosophy,PhD,F17,Accepted,E-mail,2017-02-11,I,NA,NA,NA,NA,NA
486033,2017-02-14,University Of Pennsylvania,CIS,PhD,F17,Rejected,Website,2017-02-14,I,NA,NA,NA,NA,NA
487339,2017-02-15,University Of Pennsylvania,Computer And Information Science,PhD,F17,Accepted,E-mail,2017-02-14,I,NA,NA,NA,NA,NA
487678,2017-02-15,University Of Pennsylvania,Biostatistics,PhD,F17,Accepted,E-mail,2017-02-15,A,3.94,163,167,4,NA
487810,2017-02-15,University Of Pennsylvania,Epidemiology,PhD,F17,Accepted,Other,2017-02-15,A,NA,NA,NA,NA,NA
488046,2017-02-15,University Of Pennsylvania,Philosophy,PhD,F17,Accepted,E-mail,2017-02-11,O,NA,NA,NA,NA,NA
488255,2017-02-16,University Of Pennsylvania,Religious Studies,PhD,F17,Interview,E-mail,2017-02-16,A,NA,NA,NA,NA,NA
488288,2017-02-16,University Of Pennsylvania,Annenberg School For Communication,PhD,F17,Rejected,E-mail,2017-02-16,U,NA,NA,NA,NA,NA
489164,2017-02-16,University Of Pennsylvania,Sociology,PhD,F17,Wait listed,E-mail,2017-02-16,A,NA,NA,NA,NA,NA
490539,2017-02-17,University Of Pennsylvania,Art History / History Of Art,PhD,F17,Accepted,E-mail,2017-02-11,A,NA,NA,NA,NA,NA
490732,2017-02-18,University Of Pennsylvania,Art History,PhD,F17,Accepted,E-mail,2017-02-11,A,NA,NA,NA,NA,NA
491655,2017-02-20,University Of Pennsylvania,Political Science,PhD,F17,Accepted,E-mail,2017-02-20,A,3.93,168,169,5.5,NA
491677,2017-02-20,University Of Pennsylvania,Political Science,PhD,F17,Accepted,E-mail,2017-02-20,A,NA,NA,NA,NA,NA
492096,2017-02-20,University Of Pennsylvania,English,PhD,F17,Rejected,E-mail,2017-02-20,I,3.85,163,159,6,NA
492377,2017-02-21,University Of Pennsylvania,Genomics And Computational Biology (GCB),PhD,F17,Accepted,Website,2017-02-17,I,NA,NA,NA,NA,NA
494184,2017-02-23,University Of Pennsylvania,History And Sociology Of Science,PhD,F17,Accepted,E-mail,2017-02-23,O,NA,NA,NA,NA,NA
495719,2017-02-24,University Of Pennsylvania,Economics,PhD,F17,Accepted,E-mail,2017-02-24,U,3.97,159,168,3,97
496039,2017-02-25,University Of Pennsylvania,Sociology,PhD,F17,Rejected,Website,2017-02-23,A,NA,NA,NA,NA,NA
496266,2017-02-25,University Of Pennsylvania,Sociology,PhD,F17,Rejected,Website,2017-02-23,I,NA,159,166,4,NA
496469,2017-02-26,University Of Pennsylvania,Biostatistics,PhD,F17,Rejected,E-mail,2017-02-23,A,3.97,168,162,5,NA
496476,2017-02-26,University Of Pennsylvania,Deparment Of Political Science,PhD,F17,Rejected,Website,2017-02-24,A,NA,NA,NA,NA,NA
496504,2017-02-26,University Of Pennsylvania,Sociology,PhD,F17,Rejected,Website,2017-02-26,A,NA,NA,NA,NA,NA
496539,2017-02-26,University Of Pennsylvania,Sociology,PhD,F17,Rejected,Website,2017-02-25,I,NA,NA,NA,NA,NA
496717,2017-02-26,University Of Pennsylvania,English,PhD,F17,Rejected,E-mail,2017-02-26,A,NA,NA,NA,NA,NA
496761,2017-02-27,University Of Pennsylvania,English,PhD,F17,Rejected,Website,2017-02-27,A,NA,NA,NA,NA,NA
496807,2017-02-27,University Of Pennsylvania,(English),PhD,F17,Rejected,E-mail,2017-02-27,A,NA,NA,NA,NA,NA
496837,2017-02-27,University Of Pennsylvania,East Asian History,PhD,F17,Rejected,E-mail,2017-02-27,I,NA,161,166,4,NA
496855,2017-02-27,University Of Pennsylvania,History,PhD,F17,Rejected,Website,2017-02-27,I,NA,NA,NA,NA,NA
497191,2017-02-27,University Of Pennsylvania,Sociology,PhD,F17,Rejected,Website,2017-02-23,O,NA,NA,NA,NA,NA
499034,2017-03-01,University Of Pennsylvania,Economics,PhD,F17,Wait listed,E-mail,2017-03-28,I,NA,155,164,4,NA
499853,2017-03-02,University Of Pennsylvania,Education Policy,PhD,F17,Rejected,Website,2017-03-02,U,NA,NA,NA,NA,NA
501148,2017-03-02,University Of Pennsylvania,Higher Education Administration,Masters,F17,Accepted,Other,2017-02-23,A,NA,NA,NA,NA,NA
503097,2017-03-04,University Of Pennsylvania,Comparative Literature & Literary Theory,PhD,F17,Accepted,E-mail,2017-03-04,I,NA,NA,NA,NA,NA
503137,2017-03-04,University Of Pennsylvania,Comparative Literature & Literary Theory,PhD,F17,Wait listed,E-mail,2017-03-04,U,NA,NA,NA,NA,NA
504110,2017-03-06,University Of Pennsylvania,History And Sociology Of Science (HSSC),PhD,F17,Rejected,Other,2017-02-28,A,NA,NA,NA,NA,NA
504320,2017-03-06,University Of Pennsylvania,Economics,PhD,F17,Rejected,E-mail,2017-03-06,A,3.65,163,169,4.5,NA
504327,2017-03-06,University Of Pennsylvania,Economics,PhD,F17,Rejected,E-mail,2017-03-06,I,3.94,159,167,5,NA
504351,2017-03-06,University Of Pennsylvania,Economics,PhD,F17,Rejected,Website,2017-03-06,U,NA,NA,NA,NA,NA
504685,2017-03-07,University Of Pennsylvania,Economics,PhD,F17,Rejected,E-mail,2017-03-07,I,NA,NA,NA,NA,NA
508271,2017-03-10,University Of Pennsylvania,Social Policy,Masters,F17,Accepted,Phone,2017-03-09,A,3.63,152,142,4,NA
509521,2017-03-11,University Of Pennsylvania,Biostatistics,Masters,F17,Accepted,E-mail,2017-03-10,U,NA,NA,NA,NA,NA
511136,2017-03-14,University Of Pennsylvania,Chemical And Biomolecular Engineering,PhD,F17,Wait listed,E-mail,2017-03-13,A,NA,NA,NA,NA,NA
511165,2017-03-14,University Of Pennsylvania,Physics,PhD,F17,Accepted,E-mail,2017-03-14,A,NA,NA,NA,NA,NA
512324,2017-03-15,University Of Pennsylvania,Integrated Product Design (IPD),Masters,F17,Accepted,E-mail,2017-03-15,A,NA,NA,NA,NA,NA
513135,2017-03-16,University Of Pennsylvania,Integrated Product Design,Masters,F17,Accepted,E-mail,2017-03-15,A,3.9,166,153,5,NA
516929,2017-03-22,University Of Pennsylvania,Philosophy,PhD,F17,Rejected,E-mail,2017-03-22,A,3.75,157,155,5,NA
519129,2017-03-27,University Of Pennsylvania,Physics,PhD,F17,Accepted,E-mail,2017-03-27,A,NA,NA,NA,NA,NA
520934,2017-03-30,University Of Pennsylvania,(Sociocultural) Anthropology,PhD,F17,Rejected,E-mail,2017-03-30,A,NA,NA,NA,NA,NA
522134,2017-04-02,University Of Pennsylvania,Computer Science - EMBS,Masters,F17,Accepted,Website,2017-03-27,A,3.9,159,170,3.5,NA
523573,2017-04-06,University Of Pennsylvania,Art History,Masters,F17,Accepted,E-mail,2017-03-09,A,NA,NA,NA,NA,NA
524270,2017-04-07,University Of Pennsylvania,Physics,PhD,F17,Rejected,E-mail,2017-04-07,A,3.35,159,158,4.5,NA
525484,2017-04-12,University Of Pennsylvania,Learning Sciences And Technologies,Masters,F17,Accepted,Website,2017-03-27,A,3.2,159,158,4,NA
525836,2017-04-12,University Of Pennsylvania,Physics,PhD,F17,Rejected,E-mail,2017-04-12,I,NA,160,164,4.5,940
529093,2017-05-01,University Of Pennsylvania,MCIT,Masters,F17,Rejected,Website,2017-05-01,U,NA,NA,NA,NA,NA
531197,2017-09-27,University Of Pennsylvania,MSCE,Masters,S18,Interview,E-mail,2017-09-25,A,3.44,158,160,4,NA
532038,2017-12-15,University Of Pennsylvania,Psychology,PhD,F18,Interview,E-mail,2017-12-14,A,NA,NA,NA,NA,NA
532232,2017-12-17,University Of Pennsylvania,BGS - CAMB,PhD,F18,Interview,E-mail,2017-12-17,A,NA,NA,NA,NA,NA
532444,2017-12-19,University Of Pennsylvania,CAMB (Cell And Molecular Biology),PhD,F18,Interview,E-mail,2017-12-19,A,3.7,155,158,5,NA
534992,2018-01-11,University Of Pennsylvania,Computer Information Technology,Masters,F18,Accepted,Website,2017-12-11,A,3.56,161,NA,4,NA
537288,2018-01-19,University Of Pennsylvania,Chemistry,PhD,F18,Interview,E-mail,2018-01-19,I,3.8,170,158,4,88
537462,2018-01-19,University Of Pennsylvania,"Operations, Infomation And Decision",PhD,F18,Rejected,E-mail,2018-01-19,I,NA,NA,NA,NA,NA
539699,2018-01-25,University Of Pennsylvania,Biotechnology,Masters,F18,Accepted,Website,2017-12-27,I,NA,154,164,4,NA
539700,2018-01-25,University Of Pennsylvania,Biotechnology,Masters,F18,Accepted,Website,2017-12-27,I,NA,154,164,4,NA
539747,2018-01-25,University Of Pennsylvania,Art And Archaeology Of The Ancient Mediterranean World,PhD,F18,Interview,E-mail,2018-01-25,A,3.86,159,155,4.5,NA
539780,2018-01-25,University Of Pennsylvania,Physics & Astronomy,PhD,F18,Interview,E-mail,2018-01-23,I,NA,NA,NA,NA,NA
540763,2018-01-28,University Of Pennsylvania,Ancient History (Classics),PhD,F18,Wait listed,E-mail,2018-01-26,A,NA,NA,NA,NA,NA
540964,2018-01-29,University Of Pennsylvania,South Asian Studies,PhD,F18,Interview,E-mail,2018-01-22,I,NA,NA,NA,NA,NA
541256,2018-01-30,University Of Pennsylvania,Biostatiatics,PhD,F18,Interview,E-mail,2018-01-18,I,3.89,170,153,3,95
541577,2018-01-30,University Of Pennsylvania,Chemistry,PhD,F18,Accepted,E-mail,2018-01-30,I,3.7,158,170,4,880
543182,2018-02-01,University Of Pennsylvania,(Theoretical) Linguistics,PhD,F18,Accepted,E-mail,2018-01-31,A,NA,NA,NA,NA,NA
545419,2018-02-04,University Of Pennsylvania,Computer Science,PhD,F18,Rejected,E-mail,2018-01-22,U,3.6,158,165,4,NA
546630,2018-02-06,University Of Pennsylvania,Comparative Literature And Literary Theory,PhD,F18,Interview,E-mail,2018-02-06,A,3.75,167,159,5,NA
549887,2018-02-09,University Of Pennsylvania,(General) Linguistics,PhD,F18,Rejected,E-mail,2018-02-09,U,NA,NA,NA,NA,NA
549972,2018-02-09,University Of Pennsylvania,(Theoretical) Linguistics,PhD,F18,Rejected,E-mail,2018-02-08,I,NA,167,156,4,NA
550128,2018-02-09,University Of Pennsylvania,Linguistics,PhD,F18,Rejected,Website,2018-02-09,A,NA,NA,NA,NA,NA
550864,2018-02-09,University Of Pennsylvania,Comparative Literature,PhD,F18,Interview,E-mail,2018-02-09,U,NA,NA,NA,NA,NA
550872,2018-02-09,University Of Pennsylvania,Comparative Literature,PhD,F18,Interview,E-mail,2018-02-09,I,3.73,165,155,5,NA
551242,2018-02-10,University Of Pennsylvania,Chemistry,PhD,F18,Accepted,Website,2018-02-09,I,NA,NA,NA,NA,NA
551952,2018-02-12,University Of Pennsylvania,History Of Art,PhD,F18,Accepted,E-mail,2018-02-12,I,NA,167,170,5,NA
553834,2018-02-14,University Of Pennsylvania,(Computer Science,PhD,F18,Rejected,Website,2018-02-14,U,NA,NA,NA,NA,NA
555040,2018-02-15,University Of Pennsylvania,Annenberg School Of Communications,PhD,F18,Rejected,E-mail,2018-02-15,A,NA,NA,NA,NA,NA
555227,2018-02-15,University Of Pennsylvania,Communication,PhD,F18,Rejected,Website,2018-02-14,A,NA,NA,NA,NA,NA
555995,2018-02-15,University Of Pennsylvania,(English),PhD,F18,Accepted,E-mail,2018-02-15,I,NA,NA,NA,NA,NA
556670,2018-02-16,University Of Pennsylvania,(English),PhD,F18,Wait listed,E-mail,2018-02-16,A,NA,NA,NA,NA,NA
556774,2018-02-16,University Of Pennsylvania,(Pure) Mathematics,PhD,F18,Accepted,E-mail,2018-02-16,U,3.99,NA,NA,0,91
556956,2018-02-16,University Of Pennsylvania,(English),PhD,F18,Rejected,E-mail,2018-02-16,I,NA,NA,NA,NA,NA
557127,2018-02-16,University Of Pennsylvania,English,PhD,F18,Rejected,Website,2018-02-16,A,NA,NA,NA,NA,NA
558122,2018-02-17,University Of Pennsylvania,Musicology,PhD,F18,Interview,E-mail,2018-02-09,I,NA,NA,NA,NA,NA
559068,2018-02-19,University Of Pennsylvania,Department Of Government (Political Science)-Theory,PhD,S18,Accepted,E-mail,2018-02-19,A,3.95,169,157,5.5,NA
559265,2018-02-19,University Of Pennsylvania,History,PhD,S18,Accepted,E-mail,2018-02-19,A,NA,NA,NA,NA,NA
559498,2018-02-19,University Of Pennsylvania,City / Urban Planning (MPL),Masters,F18,Accepted,E-mail,2018-02-19,I,NA,NA,NA,NA,NA
559577,2018-02-20,University Of Pennsylvania,Department Of Political Science (American),PhD,F18,Accepted,E-mail,2018-02-19,A,3.94,170,166,5.5,NA
559686,2018-02-20,University Of Pennsylvania,Musicology,PhD,F18,Accepted,E-mail,2018-02-20,I,NA,NA,NA,NA,NA
560528,2018-02-20,University Of Pennsylvania,"\""Physics\""",PhD,F18,Accepted,E-mail,2018-01-29,A,NA,167,164,5,750
563242,2018-02-22,University Of Pennsylvania,City And Regional Planning,Masters,F18,Accepted,E-mail,2018-02-22,A,NA,NA,NA,NA,NA
563312,2018-02-22,University Of Pennsylvania,History,PhD,F18,Rejected,Website,2018-02-22,A,3.61,167,154,5.5,NA
563646,2018-02-23,University Of Pennsylvania,Sociology,PhD,F18,Accepted,E-mail,2018-02-23,A,NA,NA,NA,NA,NA
566960,2018-02-27,University Of Pennsylvania,Comparative Literature And Theory,PhD,F18,Accepted,E-mail,2018-02-27,I,NA,NA,NA,NA,NA
569179,2018-02-28,University Of Pennsylvania,Economics,PhD,F18,Rejected,Website,2018-02-28,U,NA,NA,NA,NA,NA
569376,2018-02-28,University Of Pennsylvania,Economics,PhD,F18,Wait listed,E-mail,2018-02-28,A,NA,NA,170,0,NA
569462,2018-03-01,University Of Pennsylvania,Economics,PhD,S18,Accepted,Website,2018-03-01,I,NA,NA,NA,NA,NA
569881,2018-03-01,University Of Pennsylvania,Economics,PhD,F18,Rejected,E-mail,2018-02-28,I,NA,NA,NA,NA,NA
570168,2018-03-01,University Of Pennsylvania,Economics,PhD,F18,Wait listed,E-mail,2018-03-01,U,3.98,161,168,5,NA
570655,2018-03-01,University Of Pennsylvania,Economics,PhD,F18,Accepted,Website,2018-03-01,I,NA,NA,NA,NA,NA
570674,2018-03-01,University Of Pennsylvania,Economics,PhD,F18,Accepted,Website,2018-03-01,A,3.97,158,170,5.5,NA
570796,2018-03-01,University Of Pennsylvania,Economics,PhD,F18,Accepted,E-mail,2018-03-01,I,4,163,168,5,NA
571788,2018-03-02,University Of Pennsylvania,Sociology,PhD,F18,Rejected,Phone,2018-03-02,I,NA,NA,NA,NA,NA
571986,2018-03-02,University Of Pennsylvania,CAMB (Cancer Biology),PhD,F18,Rejected,Website,2018-03-02,I,NA,NA,NA,NA,NA
573110,2018-03-04,University Of Pennsylvania,"Statistics, Measurement, Assessment And Research Technology(SMART)",Masters,F18,Accepted,E-mail,2018-03-01,I,3.7,153,170,4,NA
575027,2018-03-06,University Of Pennsylvania,Chemistry,PhD,F18,Wait listed,E-mail,2018-03-06,A,NA,NA,NA,NA,NA
575422,2018-03-06,University Of Pennsylvania,Comparative Literature & Literary Theory,PhD,F18,Wait listed,E-mail,2018-03-06,A,3.75,167,159,5,NA
575541,2018-03-06,University Of Pennsylvania,Chemical Engineering,PhD,F18,Rejected,Website,2018-03-06,I,NA,NA,NA,NA,NA
576041,2018-03-07,University Of Pennsylvania,Demography,PhD,F18,Accepted,E-mail,2018-03-02,I,NA,NA,NA,NA,NA
576251,2018-03-07,University Of Pennsylvania,Comparative Literature,PhD,F18,Wait listed,E-mail,2018-03-07,O,NA,NA,NA,NA,NA
576264,2018-03-07,University Of Pennsylvania,Data Science,Masters,F18,Rejected,E-mail,2017-12-21,I,3.83,162,167,4.5,NA
578092,2018-03-08,University Of Pennsylvania,Musicology,PhD,F18,Rejected,E-mail,2018-03-08,A,NA,NA,NA,NA,NA
582963,2018-03-14,University Of Pennsylvania,History Of Art,PhD,F18,Rejected,E-mail,2018-03-14,A,NA,NA,NA,NA,NA
583409,2018-03-14,University Of Pennsylvania,Sociology,PhD,F18,Rejected,Website,2018-03-14,A,NA,NA,NA,NA,NA
585611,2018-03-17,University Of Pennsylvania,Anthropology,Masters,F18,Rejected,Phone,2018-03-16,O,NA,NA,NA,NA,NA
587045,2018-03-20,University Of Pennsylvania,East Asian Languages And Civilizations,Masters,F18,Accepted,E-mail,2018-03-20,I,NA,NA,NA,NA,NA
588068,2018-03-21,University Of Pennsylvania,2 Year Master Of Social Work (MSW),Masters,F18,Rejected,Website,2018-03-21,A,NA,NA,NA,NA,NA
598389,2018-04-15,University Of Pennsylvania,Economics,PhD,F18,Wait listed,E-mail,2018-04-15,I,NA,NA,NA,NA,NA
598474,2018-04-15,University Of Pennsylvania,Economics,PhD,F18,Wait listed,E-mail,2018-04-15,I,NA,NA,NA,NA,NA
600015,2018-04-23,University Of Pennsylvania,Bioengineering,Masters,F18,Accepted,E-mail,2018-04-18,U,NA,NA,NA,NA,NA
601156,2018-05-04,University Of Pennsylvania,Biomedical Engineering,Masters,F18,Rejected,E-mail,2018-05-03,A,NA,NA,NA,NA,NA
602076,2018-06-07,University Of Pennsylvania,Criminology,Masters,F18,Accepted,E-mail,2018-03-27,A,NA,NA,NA,NA,NA
628229,2019-02-16,University Of Pennsylvania,History,PhD,F19,Accepted,E-mail,2019-02-16,O,NA,NA,NA,NA,NA
628227,2019-02-16,University Of Pennsylvania,History,PhD,F19,Accepted,E-mail,2019-02-16,I,NA,NA,NA,NA,NA
628009,2019-02-15,University Of Pennsylvania,Nonprofit Leadership,Masters,F19,Interview,E-mail,2019-02-10,O,NA,NA,NA,NA,NA
627847,2019-02-15,University Of Pennsylvania,Biostatistics,PhD,F19,Rejected,Website,2019-01-22,U,NA,NA,NA,NA,NA
627800,2019-02-15,University Of Pennsylvania,Accounting,PhD,F19,Rejected,E-mail,2019-02-15,O,NA,NA,NA,NA,NA
627792,2019-02-15,University Of Pennsylvania,Materials Science And Engineering,PhD,F19,Accepted,E-mail,2019-02-14,O,NA,NA,NA,NA,NA
627477,2019-02-15,University Of Pennsylvania,Communication,PhD,F19,Accepted,E-mail,2019-02-14,I,NA,NA,NA,NA,NA
627380,2019-02-15,University Of Pennsylvania,Musicology,PhD,F19,Wait listed,E-mail,2019-02-15,A,NA,NA,NA,NA,NA
627279,2019-02-15,University Of Pennsylvania,Anthropology,PhD,F19,Accepted,E-mail,2019-02-15,A,NA,168,165,5,NA
627228,2019-02-15,University Of Pennsylvania,Biochemistry And Molecular Biophysics (BMB),PhD,F19,Accepted,E-mail,2019-02-15,A,NA,NA,NA,NA,NA
627154,2019-02-15,University Of Pennsylvania,Annenberg School For Communication,PhD,F19,Rejected,E-mail,2019-02-15,A,4,165,155,5,NA
627120,2019-02-15,University Of Pennsylvania,Learning Sciences And Technologies,Masters,F19,Rejected,E-mail,2019-02-15,U,3.79,164,166,4.5,NA
627028,2019-02-15,University Of Pennsylvania,Anthropology,PhD,F19,Accepted,Phone,2019-02-14,A,NA,NA,NA,NA,NA
626838,2019-02-15,University Of Pennsylvania,Communication,PhD,F19,Rejected,E-mail,2019-02-14,I,NA,NA,NA,NA,NA
626737,2019-02-15,University Of Pennsylvania,Philosophy,PhD,F19,Wait listed,E-mail,2019-02-14,O,NA,NA,NA,NA,NA
626697,2019-02-15,University Of Pennsylvania,Philosophy,PhD,F19,Wait listed,E-mail,2019-02-14,A,3.93,162,159,4.5,NA
626645,2019-02-14,University Of Pennsylvania,Philosophy,PhD,F19,Wait listed,E-mail,2019-02-15,A,NA,164,163,4.5,NA
626634,2019-02-14,University Of Pennsylvania,Communication,PhD,F19,Rejected,E-mail,2019-02-14,U,NA,NA,NA,NA,NA
626597,2019-02-14,University Of Pennsylvania,Sociology,PhD,F19,Accepted,E-mail,2019-02-14,A,NA,NA,NA,NA,NA
626531,2019-02-14,University Of Pennsylvania,Communication,PhD,F19,Accepted,E-mail,2019-02-15,I,3.5,159,169,3.5,NA
626530,2019-02-14,University Of Pennsylvania,Communication,PhD,F19,Accepted,E-mail,2019-02-15,I,NA,NA,NA,NA,NA
626394,2019-02-14,University Of Pennsylvania,Communications,PhD,F19,Rejected,E-mail,2019-02-14,A,NA,NA,NA,NA,NA
626381,2019-02-14,University Of Pennsylvania,Communication,PhD,F19,Rejected,E-mail,2019-02-14,A,NA,NA,NA,NA,NA
626378,2019-02-14,University Of Pennsylvania,Annenberg School For Communication,PhD,F19,Rejected,E-mail,2019-02-14,U,NA,NA,NA,NA,NA
626353,2019-02-14,University Of Pennsylvania,Communication,PhD,F19,Rejected,E-mail,2019-02-14,I,NA,NA,NA,NA,NA
626345,2019-02-14,University Of Pennsylvania,Communication,PhD,F19,Rejected,Website,2019-02-14,O,NA,NA,NA,NA,NA
626341,2019-02-14,University Of Pennsylvania,Medical Anthropology,PhD,F19,Accepted,E-mail,2019-02-14,A,3.99,168,166,5,NA
626340,2019-02-14,University Of Pennsylvania,Electrical And Systems Engineering,PhD,F19,Rejected,E-mail,2019-02-14,U,NA,NA,NA,NA,NA
626321,2019-02-14,University Of Pennsylvania,Annenberg School For Communication,PhD,F19,Rejected,E-mail,2019-02-14,U,NA,NA,NA,NA,NA
626319,2019-02-14,University Of Pennsylvania,Communication,PhD,F19,Rejected,E-mail,2019-02-14,I,NA,NA,NA,NA,NA
626307,2019-02-14,University Of Pennsylvania,Communication (Annenberg School),PhD,F19,Rejected,E-mail,2019-02-14,A,NA,NA,NA,NA,NA
626306,2019-02-14,University Of Pennsylvania,Annenberg School For Communication,PhD,F19,Rejected,E-mail,2019-02-14,O,NA,NA,NA,NA,NA
625916,2019-02-14,University Of Pennsylvania,Philosophy,PhD,F19,Accepted,Phone,2019-02-14,A,NA,NA,NA,NA,NA
625765,2019-02-14,University Of Pennsylvania,Sociology,PhD,F19,Accepted,E-mail,2019-02-14,A,3.93,158,149,5,NA
625726,2019-02-14,University Of Pennsylvania,Sociology,PhD,F19,Accepted,E-mail,2019-02-14,O,NA,NA,NA,NA,NA
625400,2019-02-14,University Of Pennsylvania,Chemistry,PhD,F19,Wait listed,E-mail,2019-02-12,I,NA,NA,NA,NA,NA
625385,2019-02-13,University Of Pennsylvania,Education Policy,Masters,F19,Accepted,E-mail,2019-02-12,A,NA,NA,NA,NA,NA
625311,2019-02-13,University Of Pennsylvania,Psychiatric Mental Health Nurse Practitioner Program,Masters,F19,Rejected,Website,2019-02-13,I,NA,NA,NA,NA,NA
625287,2019-02-13,University Of Pennsylvania,Biomedical Graduate Studies,PhD,F19,Rejected,Website,2019-02-13,I,NA,NA,NA,NA,NA
625233,2019-02-13,University Of Pennsylvania,Africana Studies,PhD,F19,Interview,E-mail,2019-02-05,A,NA,NA,NA,NA,NA
624524,2019-02-13,University Of Pennsylvania,Computer Science,PhD,F19,Accepted,E-mail,2019-02-13,U,NA,170,154,4,NA
624271,2019-02-13,University Of Pennsylvania,Data Science,Masters,F19,Rejected,Other,2019-01-11,I,3.89,169,157,4,NA
624219,2019-02-13,University Of Pennsylvania,Computer Science,PhD,F19,Accepted,E-mail,2019-02-13,U,3.98,157,170,4,NA
623915,2019-02-12,University Of Pennsylvania,Pure Mathematics,PhD,F19,Accepted,E-mail,2019-02-12,A,3.91,NA,165,0,880
623864,2019-02-12,University Of Pennsylvania,Public Health,Masters,F19,Interview,E-mail,2019-02-07,U,3.49,153,161,4,NA
623704,2019-02-12,University Of Pennsylvania,Statistics,PhD,F19,Accepted,E-mail,2019-02-12,O,3.88,162,168,5,NA
623701,2019-02-12,University Of Pennsylvania,Public Health,Masters,F19,Interview,E-mail,2019-02-12,A,NA,NA,NA,NA,NA
623652,2019-02-12,University Of Pennsylvania,Education Policy,Masters,F19,Accepted,Website,2019-02-12,A,3.91,157,154,4,NA
623460,2019-02-12,University Of Pennsylvania,Criminology,Masters,F19,Accepted,E-mail,2019-02-06,O,NA,NA,NA,NA,NA
623431,2019-02-12,University Of Pennsylvania,Genetic Counseling,Masters,F19,Interview,E-mail,2019-02-11,A,3.43,163,160,5,NA
623379,2019-02-12,University Of Pennsylvania,Linguistics,PhD,F19,Wait listed,E-mail,2019-02-12,O,NA,NA,NA,NA,NA
623372,2019-02-12,University Of Pennsylvania,Chemistry,PhD,F19,Rejected,Other,2019-02-12,A,NA,NA,NA,NA,NA
622985,2019-02-11,University Of Pennsylvania,Finance,PhD,F19,Accepted,E-mail,2019-02-12,I,NA,NA,NA,NA,NA
622906,2019-02-11,University Of Pennsylvania,Social Work,Masters,F19,Rejected,E-mail,2019-01-31,A,NA,NA,NA,NA,NA
622812,2019-02-11,University Of Pennsylvania,Finance,PhD,F19,Accepted,E-mail,2019-02-11,I,NA,NA,NA,NA,NA
621318,2019-02-08,University Of Pennsylvania,Computer Science,Masters,F19,Rejected,E-mail,2019-01-18,I,3.2,156,136,4,NA
621157,2019-02-08,University Of Pennsylvania,City And Regional Planning,Masters,F19,Accepted,E-mail,2019-02-06,I,NA,NA,NA,NA,NA
621022,2019-02-08,University Of Pennsylvania,Religious Studies,PhD,F19,Accepted,Phone,2019-02-07,I,3.78,168,146,5.5,NA
620931,2019-02-08,University Of Pennsylvania,Genetic Counseling,Masters,F19,Interview,E-mail,2019-02-08,O,NA,NA,NA,NA,NA
620849,2019-02-08,University Of Pennsylvania,Computer Science,PhD,F19,Accepted,E-mail,2019-02-08,O,NA,NA,NA,NA,NA
620813,2019-02-08,University Of Pennsylvania,Computer Science,PhD,F19,Accepted,E-mail,2019-02-08,U,NA,NA,NA,NA,NA
620806,2019-02-08,University Of Pennsylvania,Biomedical Sciences,PhD,F19,Rejected,E-mail,2019-02-08,I,NA,NA,NA,NA,NA
620523,2019-02-08,University Of Pennsylvania,City Planning,Masters,F19,Accepted,E-mail,2019-02-06,A,NA,NA,NA,NA,NA
620277,2019-02-08,University Of Pennsylvania,Accounting,PhD,F19,Wait listed,E-mail,2019-02-05,U,NA,NA,NA,NA,NA
620154,2019-02-08,University Of Pennsylvania,Finance,PhD,F19,Interview,E-mail,2019-01-25,I,NA,NA,NA,NA,NA
619934,2019-02-07,University Of Pennsylvania,Criminal Justice,PhD,F19,Rejected,Website,2019-02-07,A,NA,NA,NA,NA,NA
619783,2019-02-07,University Of Pennsylvania,History,PhD,F19,Interview,E-mail,2019-01-29,A,3.96,164,NA,6,NA
