submissionId,submissionDate,institution,major,degree,sem,notif_result,notif_method,notif_date,studentType,gpa,gre_v,gre_q,gre_w,gre_subject
84843,2010-03-08,Brown University,Economics,PhD,F10,Accepted,E-mail,2010-03-08,I,NA,NA,NA,NA,NA
84845,2010-03-08,Brown University,Economics,PhD,F10,Accepted,E-mail,2010-03-08,I,NA,NA,NA,NA,NA
84858,2010-03-08,Brown University,Economics,PhD,F10,Accepted,E-mail,2010-03-08,A,3.99,166,163,5.5,NA
84860,2010-03-08,Brown University,Economics,PhD,F10,Accepted,E-mail,2010-03-08,I,NA,NA,NA,NA,NA
84909,2010-03-08,Brown University,Economics,PhD,F10,Wait listed,E-mail,2010-03-08,A,NA,NA,NA,NA,NA
84917,2010-03-08,Brown University,Economics,PhD,F10,Accepted,E-mail,2010-03-08,A,NA,NA,NA,NA,NA
84934,2010-03-08,Brown University,Economics,PhD,F10,Accepted,E-mail,2010-03-08,A,3.9,168,166,5.5,NA
85074,2010-03-08,Brown University,Economics,PhD,F10,Wait listed,E-mail,2010-03-08,I,NA,NA,NA,NA,NA
85493,2010-03-09,Brown University,English,PhD,F10,Rejected,Website,2010-03-08,I,NA,NA,NA,NA,NA
86127,2010-03-09,Brown University,Italian,PhD,F10,Wait listed,E-mail,2010-03-09,A,3.88,165,160,4.5,NA
86204,2010-03-10,Brown University,Materials Science And Engineering,PhD,F10,Rejected,Website,2010-03-10,I,NA,NA,NA,NA,NA
86218,2010-03-10,Brown University,Italian Studies,PhD,F10,Rejected,E-mail,2010-03-10,A,NA,NA,NA,NA,NA
86267,2010-03-10,Brown University,Materials Science And Engineering (MSE),PhD,F10,Rejected,Website,2010-03-10,I,NA,NA,NA,NA,NA
86281,2010-03-10,Brown University,"Creative Writing, Fiction, MFA",MFA,F10,Rejected,E-mail,2010-03-03,A,NA,NA,NA,NA,NA
86293,2010-03-10,Brown University,Philosophy,PhD,F10,Accepted,Website,2010-03-01,I,NA,NA,NA,NA,NA
86320,2010-03-10,Brown University,Mate,PhD,F10,Rejected,E-mail,2010-03-10,I,NA,NA,NA,NA,NA
86379,2010-03-10,Brown University,Materials Science And Engineering,Masters,F10,Accepted,Website,2010-03-10,A,NA,NA,NA,NA,NA
86495,2010-03-10,Brown University,Italian,PhD,F10,Rejected,E-mail,2010-03-10,A,NA,NA,NA,NA,NA
86903,2010-03-10,Brown University,Materials Science & Engineering,PhD,F10,Wait listed,E-mail,2010-03-10,I,NA,NA,NA,NA,NA
86980,2010-03-10,Brown University,Public Policy,Masters,F10,Rejected,E-mail,2010-03-10,U,NA,NA,NA,NA,NA
87053,2010-03-11,Brown University,Public Policy,Masters,F10,Rejected,Website,2010-03-10,I,NA,NA,NA,NA,NA
87107,2010-03-11,Brown University,Master In Public Policy (MPP),Masters,F10,Accepted,E-mail,2010-03-10,I,NA,NA,NA,NA,NA
87144,2010-03-11,Brown University,Materials Science And Engineering,Masters,F10,Rejected,E-mail,2010-03-11,I,NA,NA,NA,NA,NA
87348,2010-03-11,Brown University,Urban Education Policy,Masters,F10,Accepted,E-mail,2010-03-10,O,NA,NA,NA,NA,NA
87640,2010-03-11,Brown University,Italian,PhD,F10,Rejected,Website,2010-03-10,A,NA,NA,NA,NA,NA
87757,2010-03-11,Brown University,Playwriting,MFA,F10,Rejected,Website,2010-03-11,A,NA,NA,NA,NA,NA
88335,2010-03-12,Brown University,Neuroscience,PhD,F10,Accepted,Phone,2010-03-08,A,NA,NA,NA,NA,NA
88362,2010-03-12,Brown University,Political Science,PhD,F10,Rejected,Website,2010-03-12,I,NA,NA,NA,NA,NA
88363,2010-03-12,Brown University,Political Science,PhD,F10,Rejected,E-mail,2010-03-12,A,NA,NA,NA,NA,NA
88368,2010-03-12,Brown University,Political Science,PhD,F10,Rejected,Website,2010-03-12,A,3.98,168,148,5,NA
88380,2010-03-12,Brown University,Political Science,PhD,F10,Rejected,Website,2010-03-12,U,NA,NA,NA,NA,NA
88428,2010-03-12,Brown University,Political Science,PhD,F10,Rejected,E-mail,2010-03-12,U,NA,NA,NA,NA,NA
88499,2010-03-12,Brown University,Political Science (American Politics)cal Science,PhD,F10,Rejected,Website,2010-03-12,A,NA,NA,NA,NA,NA
89034,2010-03-13,Brown University,Sociology,PhD,F10,Rejected,Website,2010-03-13,I,3.71,153,158,4,NA
89095,2010-03-13,Brown University,Applied Mathematics,PhD,F10,Rejected,Website,2010-02-24,A,3.8,170,166,5.5,NA
89179,2010-03-13,Brown University,Political Science,PhD,F10,Rejected,Website,2010-03-12,I,NA,NA,NA,NA,NA
89750,2010-03-14,Brown University,"Fluids, Thermal And Chemical Processes",PhD,F10,Wait listed,E-mail,2010-03-02,I,NA,NA,NA,NA,NA
89802,2010-03-15,Brown University,"Fluids, Thermal And Chemical Processes",PhD,F10,Wait listed,E-mail,2010-03-02,I,NA,NA,NA,NA,NA
89867,2010-03-15,Brown University,Mathematics,PhD,F10,Rejected,Website,2010-02-22,A,3.53,156,161,0,NA
90141,2010-03-15,Brown University,Anthropology (cultural),PhD,F10,Rejected,E-mail,2010-03-15,A,3.47,161,155,5,NA
90210,2010-03-15,Brown University,Anthropology,PhD,F10,Rejected,Website,2010-03-15,O,NA,NA,NA,NA,NA
90446,2010-03-15,Brown University,Biomedical Engineering,PhD,F10,Accepted,E-mail,2010-03-15,A,NA,NA,NA,NA,NA
90479,2010-03-15,Brown University,MPP,PhD,F10,Accepted,E-mail,2010-03-15,A,NA,NA,NA,NA,NA
90501,2010-03-16,Brown University,Anthropology,PhD,F10,Accepted,Website,2010-03-15,A,NA,NA,NA,NA,NA
90515,2010-03-16,Brown University,Master Of Arts In Teaching,Masters,S10,Accepted,E-mail,2010-03-16,A,NA,NA,NA,NA,NA
90811,2010-03-16,Brown University,Economics,PhD,F10,Rejected,E-mail,2010-03-16,A,NA,NA,NA,NA,NA
90814,2010-03-16,Brown University,Economics,PhD,F10,Rejected,Website,2010-03-16,I,NA,NA,NA,NA,NA
90815,2010-03-16,Brown University,Economics,PhD,F10,Rejected,Website,2010-03-16,I,NA,NA,NA,NA,NA
90817,2010-03-16,Brown University,Economics,Masters,F10,Rejected,Website,2010-03-16,U,NA,NA,NA,NA,NA
90818,2010-03-16,Brown University,Economics,PhD,F10,Rejected,Website,2010-03-16,A,NA,164,166,4.5,NA
90819,2010-03-16,Brown University,Economics,PhD,F10,Rejected,Website,2010-03-16,U,NA,NA,NA,NA,NA
90820,2010-03-16,Brown University,Economics,PhD,F10,Rejected,Website,2010-03-16,I,NA,NA,NA,NA,NA
90823,2010-03-16,Brown University,Economics,PhD,F10,Rejected,Website,2010-03-16,A,3.4,166,166,5,NA
90825,2010-03-16,Brown University,Economics,PhD,F10,Rejected,E-mail,2010-03-16,I,NA,NA,NA,NA,NA
90826,2010-03-16,Brown University,Economics,PhD,F10,Rejected,E-mail,2010-03-16,I,NA,NA,NA,NA,NA
90839,2010-03-16,Brown University,Economics,PhD,F10,Rejected,Website,2010-03-16,I,NA,NA,NA,NA,NA
90850,2010-03-16,Brown University,Economics,PhD,F10,Rejected,E-mail,2010-03-16,A,NA,NA,NA,NA,NA
90854,2010-03-16,Brown University,Economics,PhD,F10,Rejected,E-mail,2010-03-16,I,NA,NA,NA,NA,NA
90855,2010-03-16,Brown University,Economics,PhD,F10,Rejected,E-mail,2010-03-16,I,NA,NA,NA,NA,NA
90860,2010-03-16,Brown University,Physics,PhD,F10,Accepted,E-mail,2010-02-18,A,3.6,160,166,4.5,760
90870,2010-03-16,Brown University,Economics,PhD,F10,Rejected,Website,2010-03-16,U,NA,NA,NA,NA,NA
90907,2010-03-16,Brown University,Economics,PhD,F10,Rejected,Website,2010-03-16,I,NA,NA,NA,NA,NA
90969,2010-03-16,Brown University,Art History,PhD,F10,Rejected,E-mail,2010-03-16,I,NA,NA,NA,NA,NA
90972,2010-03-16,Brown University,Art History,PhD,F10,Rejected,Website,2010-03-16,A,NA,NA,NA,NA,NA
91075,2010-03-16,Brown University,MAT History,Masters,S10,Accepted,Website,2010-03-16,A,NA,NA,NA,NA,NA
91098,2010-03-16,Brown University,Art History,PhD,F10,Rejected,E-mail,2010-03-16,I,NA,NA,NA,NA,NA
91161,2010-03-16,Brown University,Art History,PhD,F10,Rejected,Website,2010-03-16,I,NA,NA,NA,NA,NA
91315,2010-03-17,Brown University,Art History,PhD,F10,Wait listed,Website,2010-03-16,A,NA,NA,NA,NA,NA
91526,2010-03-17,Brown University,Political Science,PhD,F10,Rejected,E-mail,2010-03-14,I,NA,NA,NA,NA,NA
91582,2010-03-17,Brown University,Economics,PhD,F10,Rejected,Website,2010-03-16,I,NA,NA,NA,NA,NA
91821,2010-03-17,Brown University,Biomedical Engineering,PhD,F10,Rejected,E-mail,2010-03-17,I,NA,NA,NA,NA,NA
92439,2010-03-18,Brown University,Egyptology,PhD,F10,Rejected,E-mail,2010-03-18,A,NA,NA,NA,NA,NA
92453,2010-03-18,Brown University,Cognitive Science,PhD,F10,Rejected,E-mail,2010-03-18,A,NA,NA,NA,NA,NA
92454,2010-03-18,Brown University,Cognitive And Linguistic Sciences,PhD,F10,Rejected,Website,2010-03-18,A,NA,NA,NA,NA,NA
92458,2010-03-18,Brown University,Cognitive And Linguistic Sciences,PhD,F10,Rejected,E-mail,2010-03-18,A,3.95,165,163,6,NA
92482,2010-03-18,Brown University,Psychology,PhD,F10,Rejected,E-mail,2010-03-18,A,NA,NA,NA,NA,NA
92483,2010-03-18,Brown University,Social Psychology,PhD,F10,Rejected,E-mail,2010-03-18,A,NA,168,166,5,NA
92485,2010-03-18,Brown University,Linguistics,PhD,F10,Rejected,Website,2010-03-18,U,NA,NA,NA,NA,NA
92489,2010-03-18,Brown University,Egyptology,PhD,F10,Rejected,E-mail,2010-03-18,U,NA,NA,NA,NA,NA
92499,2010-03-18,Brown University,Cognitive And Linguistic Sciences,PhD,F10,Rejected,E-mail,2010-03-18,A,3.03,162,157,5.5,NA
92503,2010-03-18,Brown University,Creative Writing (fiction),Masters,F10,Rejected,E-mail,2010-03-05,A,NA,NA,NA,NA,NA
92591,2010-03-18,Brown University,Joukowsky Institute (Archaeology),PhD,F10,Rejected,E-mail,2010-03-18,A,NA,NA,NA,NA,NA
92639,2010-03-18,Brown University,Cognitive And Linguistic Sciences,PhD,F10,Accepted,E-mail,2010-03-18,A,NA,NA,NA,NA,NA
92711,2010-03-18,Brown University,Joukowsky Institute (Archaeology),PhD,F10,Rejected,Website,2010-03-18,A,NA,NA,NA,NA,NA
92717,2010-03-18,Brown University,Egyptology And Ancient Western Asian Studies,PhD,F10,Rejected,Website,2010-03-18,A,NA,NA,NA,NA,NA
92913,2010-03-19,Brown University,Cognitive Science,PhD,F10,Rejected,E-mail,2010-03-18,I,NA,NA,NA,NA,NA
92950,2010-03-19,Brown University,Cognitive Science,PhD,F10,Rejected,Website,2010-03-18,I,3.69,162,166,4,NA
93015,2010-03-19,Brown University,Classics,PhD,F10,Rejected,E-mail,2010-03-19,A,NA,NA,NA,NA,NA
93044,2010-03-19,Brown University,Biomedical Engineering,Masters,F10,Accepted,E-mail,2010-03-19,I,NA,NA,NA,NA,NA
93111,2010-03-19,Brown University,Classics/Ancient History,PhD,F10,Rejected,Website,2010-03-19,A,NA,NA,NA,NA,NA
93618,2010-03-20,Brown University,Classical Archaeology (Joukowsky),PhD,F10,Rejected,Website,2010-03-18,A,NA,NA,NA,NA,NA
93833,2010-03-21,Brown University,Applied Social Psychology,PhD,S10,Rejected,E-mail,2010-03-21,A,NA,NA,NA,NA,NA
94032,2010-03-22,Brown University,Behavioral Science (Psychology)ial Psychology,PhD,F10,Accepted,E-mail,2010-03-19,I,NA,160,166,3.5,NA
94625,2010-03-23,Brown University,Biomedical Engineering,PhD,F10,Rejected,E-mail,2010-03-23,U,NA,NA,NA,NA,NA
95119,2010-03-24,Brown University,Public Health (Biostatistics),PhD,F10,Wait listed,Phone,2010-03-24,A,NA,NA,NA,NA,NA
95384,2010-03-25,Brown University,Economics,PhD,F10,Rejected,Website,2010-03-25,A,NA,NA,NA,NA,NA
95444,2010-03-25,Brown University,Anthropology,PhD,F10,Rejected,E-mail,2010-03-15,A,NA,NA,NA,NA,NA
95748,2010-03-26,Brown University,Computer Science,Masters,F10,Accepted,Website,2010-03-15,I,NA,NA,NA,NA,NA
95905,2010-03-26,Brown University,English (Language And Literature),Masters,F10,Rejected,Website,2010-03-26,O,NA,NA,NA,NA,NA
96175,2010-03-27,Brown University,English,Masters,F10,Accepted,Website,2010-03-26,A,NA,NA,NA,NA,NA
96176,2010-03-27,Brown University,Computational Biology,PhD,F10,Rejected,E-mail,2010-03-27,I,3.85,153,166,4,NA
100816,2010-04-15,Brown University,Physics,PhD,F10,Accepted,E-mail,2010-04-15,I,NA,NA,NA,NA,NA
100964,2010-04-15,Brown University,Physics,PhD,F10,Rejected,E-mail,2010-04-15,I,NA,NA,NA,NA,NA
101157,2010-04-16,Brown University,American Civilization,PhD,F10,Rejected,E-mail,2010-04-16,A,NA,NA,NA,NA,NA
101406,2010-04-19,Brown University,American History,PhD,F10,Accepted,E-mail,2010-04-14,I,NA,NA,NA,NA,NA
101468,2010-04-19,Brown University,Philosophy,PhD,S10,Rejected,E-mail,2010-04-19,A,4,164,151,5.5,NA
102544,2010-05-04,Brown University,AMSC(Applied Mathematics,PhD,F10,Rejected,Website,2010-05-04,U,NA,NA,NA,NA,NA
102576,2010-05-05,Brown University,Physics,PhD,F10,Rejected,Website,2010-05-05,I,NA,NA,NA,NA,NA
103372,2010-12-19,Brown University,Neuroscience,PhD,F11,Interview,Phone,2010-12-16,O,NA,NA,NA,NA,NA
103412,2010-12-21,Brown University,Neuroscience,PhD,F11,Interview,Phone,2010-12-16,A,NA,NA,NA,NA,NA
103558,2011-01-04,Brown University,Biological Sciences (Neuroscience),PhD,F11,Interview,Phone,2010-12-16,A,3.44,165,166,5.5,NA
103906,2011-01-12,Brown University,BBS-Microbiology,PhD,F11,Interview,E-mail,2011-01-11,I,NA,NA,NA,NA,NA
104052,2011-01-13,Brown University,Molecular & Cell Biology (MCB),PhD,F11,Interview,Phone,2011-01-13,A,3.86,167,151,5,850
104485,2011-01-19,Brown University,"Biology (ecology, Evolution)",PhD,F11,Interview,Phone,2011-01-04,O,NA,NA,NA,NA,NA
104682,2011-01-21,Brown University,Psychology,PhD,F11,Interview,Phone,2011-01-21,A,4,158,163,6,770
104734,2011-01-21,Brown University,Pathobiology,PhD,F11,Interview,E-mail,2011-01-12,I,NA,NA,NA,NA,NA
104745,2011-01-21,Brown University,Physics,PhD,F11,Interview,Phone,2011-01-20,I,NA,NA,NA,NA,NA
104760,2011-01-21,Brown University,Cognitive Science (CLiPS),PhD,F11,Interview,E-mail,2011-01-19,U,NA,166,166,5.5,NA
105225,2011-01-25,Brown University,Chemistry (Organic),PhD,F11,Accepted,Phone,2011-01-21,A,NA,NA,NA,NA,NA
105695,2011-01-27,Brown University,CLPS,PhD,F11,Rejected,E-mail,2011-01-26,I,NA,NA,NA,NA,NA
105966,2011-01-28,Brown University,Pure Mathematics,PhD,F11,Accepted,E-mail,2011-01-28,U,3.98,153,166,3.5,910
105971,2011-01-28,Brown University,Mathematics,PhD,F11,Accepted,E-mail,2011-01-28,U,NA,NA,NA,NA,NA
106047,2011-01-28,Brown University,Mathematics,PhD,F11,Accepted,E-mail,2011-01-28,I,NA,NA,NA,NA,NA
106101,2011-01-28,Brown University,Mathematics,PhD,F11,Accepted,E-mail,2011-01-28,A,NA,NA,NA,NA,NA
106319,2011-01-29,Brown University,Pure Mathematics,PhD,F11,Accepted,E-mail,2011-01-28,A,NA,NA,NA,NA,NA
106372,2011-01-30,Brown University,Biosciences (Neuroscience),PhD,F11,Wait listed,E-mail,2011-01-30,A,NA,NA,NA,NA,NA
106506,2011-01-31,Brown University,Psychology,PhD,F11,Interview,E-mail,2011-01-20,U,NA,159,166,4.5,NA
106886,2011-02-01,Brown University,Philosophy,PhD,F11,Rejected,E-mail,2011-02-01,O,NA,NA,NA,NA,NA
107304,2011-02-03,Brown University,Classical Archaeology (Joukowsky),PhD,F11,Interview,E-mail,2011-02-03,A,NA,NA,NA,NA,NA
107470,2011-02-03,Brown University,Pure Mathematics,PhD,F11,Rejected,E-mail,2011-02-03,A,NA,NA,NA,NA,NA
107471,2011-02-03,Brown University,Mathematics,PhD,F11,Rejected,Website,2011-02-03,I,NA,NA,NA,NA,NA
107472,2011-02-03,Brown University,Mathematics,PhD,F11,Rejected,E-mail,2011-02-03,A,NA,NA,NA,NA,NA
107477,2011-02-03,Brown University,Mathematics,PhD,F11,Rejected,Website,2011-02-03,I,NA,NA,NA,NA,NA
107485,2011-02-03,Brown University,Mathematics,PhD,F11,Rejected,Website,2011-02-03,A,NA,NA,NA,NA,NA
107676,2011-02-04,Brown University,Computer Science,Masters,F11,Rejected,E-mail,2011-02-04,A,NA,NA,NA,NA,NA
107752,2011-02-04,Brown University,Ecology And Evolutionary Biology,PhD,F11,Accepted,E-mail,2011-01-07,A,3.89,166,166,5.5,870
107770,2011-02-04,Brown University,Pure Mathematics,PhD,F11,Rejected,E-mail,2011-02-04,U,NA,NA,NA,NA,NA
107862,2011-02-04,Brown University,Comparative Literature,PhD,F11,Rejected,Website,2011-02-04,A,NA,NA,NA,NA,NA
107870,2011-02-04,Brown University,Comparative Literature,PhD,F11,Wait listed,Website,2011-02-04,I,NA,NA,NA,NA,NA
107873,2011-02-04,Brown University,Computer Sciecne,Masters,F11,Accepted,Website,2011-02-04,I,NA,NA,NA,NA,NA
107875,2011-02-04,Brown University,Anthropology,PhD,F11,Wait listed,Website,2011-02-04,A,NA,NA,NA,NA,NA
107945,2011-02-04,Brown University,Pure Mathematics,PhD,F11,Wait listed,E-mail,2011-02-04,U,NA,NA,NA,NA,NA
107956,2011-02-04,Brown University,Mathematics,PhD,F11,Accepted,Website,2011-02-04,I,NA,NA,NA,NA,NA
107960,2011-02-04,Brown University,Chemistry,PhD,F11,Rejected,E-mail,2011-02-04,A,NA,NA,NA,NA,NA
107969,2011-02-04,Brown University,Anthropology (cultural),PhD,F11,Rejected,Website,2011-02-04,A,NA,NA,NA,NA,NA
107975,2011-02-04,Brown University,Anthropology,PhD,F11,Rejected,Website,2011-02-04,A,NA,NA,NA,NA,NA
107979,2011-02-04,Brown University,Anthropology,PhD,F11,Rejected,Website,2011-02-04,I,NA,NA,NA,NA,NA
107982,2011-02-04,Brown University,Anthropology,PhD,F11,Rejected,E-mail,2011-02-04,O,NA,NA,NA,NA,NA
108000,2011-02-04,Brown University,Mathematics,PhD,F11,Wait listed,E-mail,2011-02-04,I,NA,NA,NA,NA,NA
108008,2011-02-04,Brown University,Theatre & Performance Studies,PhD,F11,Rejected,Website,2011-02-04,A,NA,NA,NA,NA,NA
108009,2011-02-04,Brown University,Anthropology (cultural),PhD,F11,Rejected,Website,2011-02-04,A,NA,NA,NA,NA,NA
108014,2011-02-04,Brown University,Anthropology (cultural),PhD,F11,Rejected,E-mail,2011-02-04,I,NA,NA,NA,NA,NA
108024,2011-02-04,Brown University,Pure Mathematics,PhD,F11,Wait listed,Website,2011-02-04,U,NA,NA,NA,NA,NA
108125,2011-02-05,Brown University,Comparative Literature,PhD,F11,Rejected,Website,2011-02-04,I,NA,165,161,3.5,NA
108229,2011-02-05,Brown University,Computer Science,Masters,F11,Accepted,Website,2011-02-05,I,NA,NA,NA,NA,NA
108266,2011-02-05,Brown University,Anthropology,PhD,F11,Rejected,E-mail,2011-02-04,A,3.88,168,160,5,NA
108306,2011-02-05,Brown University,Computer Scicence,Masters,F11,Accepted,Website,2011-02-05,I,NA,151,166,3.5,NA
108529,2011-02-06,Brown University,Public Humanities,Masters,F11,Accepted,E-mail,2011-02-04,A,3.96,168,163,6,NA
109699,2011-02-09,Brown University,Computer Science,PhD,F11,Accepted,Phone,2011-02-09,I,NA,NA,NA,NA,NA
109722,2011-02-09,Brown University,Chemistry,PhD,F11,Accepted,Website,2011-02-09,I,NA,NA,NA,NA,NA
110195,2011-02-10,Brown University,Applied Mathematics,PhD,F11,Rejected,E-mail,2011-02-02,A,4,162,166,4.5,760
110212,2011-02-10,Brown University,Anthropology,PhD,F11,Rejected,E-mail,2011-02-04,A,NA,NA,NA,NA,NA
110240,2011-02-10,Brown University,Chemistry,PhD,F11,Rejected,Website,2011-02-05,I,NA,NA,NA,NA,NA
110319,2011-02-10,Brown University,History (American),PhD,F11,Rejected,Website,2011-02-10,I,NA,NA,NA,NA,NA
110328,2011-02-10,Brown University,History,PhD,F11,Rejected,Website,2011-02-10,I,NA,NA,NA,NA,NA
110336,2011-02-10,Brown University,History,PhD,F11,Rejected,Website,2011-02-10,A,NA,NA,NA,NA,NA
110356,2011-02-10,Brown University,History,PhD,F11,Rejected,Website,2011-02-10,A,NA,NA,NA,NA,NA
110381,2011-02-10,Brown University,American History,PhD,F11,Rejected,Website,2011-02-10,A,NA,NA,NA,NA,NA
110400,2011-02-10,Brown University,American History,PhD,F11,Rejected,Website,2011-02-10,A,NA,NA,NA,NA,NA
110407,2011-02-10,Brown University,History (Medieval),PhD,F11,Rejected,Website,2011-02-10,A,NA,NA,NA,NA,NA
110430,2011-02-10,Brown University,Computer Science,Masters,F11,Accepted,E-mail,2011-02-10,A,NA,NA,NA,NA,NA
110461,2011-02-10,Brown University,History,PhD,F11,Rejected,E-mail,2011-02-10,A,3.9,165,150,5.5,NA
110518,2011-02-10,Brown University,French,PhD,F11,Accepted,E-mail,2011-02-10,A,NA,NA,NA,NA,NA
110532,2011-02-10,Brown University,American History,PhD,F11,Rejected,Website,2011-02-10,A,NA,NA,NA,NA,NA
110643,2011-02-10,Brown University,Computer Science,PhD,F11,Accepted,E-mail,2011-02-10,U,NA,NA,NA,NA,NA
111061,2011-02-11,Brown University,Modern European History,PhD,F11,Rejected,E-mail,2011-02-11,A,NA,NA,NA,NA,NA
111841,2011-02-13,Brown University,Computer Science,PhD,F11,Accepted,E-mail,2011-02-12,A,3.85,152,161,5.5,NA
111857,2011-02-13,Brown University,Computer Science,PhD,F11,Accepted,E-mail,2011-02-12,A,NA,NA,NA,NA,NA
111945,2011-02-13,Brown University,Computer Science,Masters,F11,Rejected,E-mail,2011-02-13,I,NA,NA,NA,NA,NA
113123,2011-02-15,Brown University,Physics,PhD,F11,Accepted,Website,2011-02-15,I,NA,NA,NA,NA,NA
113127,2011-02-15,Brown University,Physics,PhD,F11,Rejected,Website,2011-02-15,I,NA,NA,NA,NA,NA
113130,2011-02-15,Brown University,Physics,PhD,F11,Accepted,E-mail,2011-02-15,I,NA,165,166,4.5,990
113150,2011-02-15,Brown University,Astronomy And Physics,PhD,F11,Rejected,Website,2011-02-15,U,NA,NA,NA,NA,NA
113324,2011-02-16,Brown University,Physics,PhD,F11,Accepted,Website,2011-02-15,I,NA,NA,NA,NA,NA
113402,2011-02-16,Brown University,Physics,PhD,F11,Accepted,E-mail,2011-02-16,I,3.7,NA,NA,0,990
113407,2011-02-16,Brown University,Physcis,PhD,F11,Accepted,E-mail,2011-02-16,I,3.67,158,166,3,910
113486,2011-02-16,Brown University,Physics,PhD,F11,Wait listed,Website,2011-02-16,I,3.62,168,166,4.5,930
113545,2011-02-16,Brown University,Physics,PhD,F11,Rejected,Website,2011-02-15,I,3.09,NA,NA,0,630
113618,2011-02-16,Brown University,Physics,PhD,F11,Accepted,E-mail,2011-02-16,I,3.45,NA,166,0,820
113685,2011-02-16,Brown University,Applied Mathematics,PhD,F11,Rejected,E-mail,2011-02-16,A,NA,NA,NA,NA,NA
113695,2011-02-16,Brown University,Applied Mathematics,PhD,F11,Rejected,Website,2011-02-16,A,NA,NA,NA,NA,NA
113701,2011-02-16,Brown University,Applied Mathematics,PhD,F11,Rejected,Website,2011-02-16,A,NA,NA,NA,NA,NA
113705,2011-02-16,Brown University,Applied Math,PhD,F11,Rejected,Website,2011-02-16,I,NA,NA,NA,NA,NA
113710,2011-02-16,Brown University,Applied Mathematics,PhD,F11,Rejected,E-mail,2011-02-16,I,NA,NA,NA,NA,NA
113721,2011-02-16,Brown University,Applied Mathematics,PhD,F11,Rejected,Website,2011-02-16,I,NA,NA,NA,NA,NA
113722,2011-02-16,Brown University,Applied Math,PhD,F11,Rejected,Website,2011-02-16,U,NA,NA,NA,NA,NA
113726,2011-02-16,Brown University,Applied Mathematics,PhD,F11,Rejected,Website,2011-02-16,I,NA,NA,NA,NA,NA
113727,2011-02-16,Brown University,Applied Math,PhD,F11,Rejected,Website,2011-02-16,I,NA,NA,NA,NA,NA
113751,2011-02-16,Brown University,Applied Mathematics,PhD,F11,Rejected,Website,2011-02-16,A,3.95,160,166,4.5,NA
113753,2011-02-16,Brown University,Applied Mathematics,PhD,F11,Rejected,E-mail,2011-02-16,I,3.36,156,166,4,840
113755,2011-02-16,Brown University,Applied Math,PhD,F11,Rejected,Website,2011-02-16,A,NA,NA,NA,NA,NA
113771,2011-02-16,Brown University,Applied Mathematics,PhD,F11,Accepted,Website,2011-02-16,I,NA,NA,NA,NA,NA
113808,2011-02-16,Brown University,Applied Mathematics,PhD,F11,Rejected,E-mail,2011-02-16,A,NA,NA,NA,NA,NA
113809,2011-02-16,Brown University,Applied Mathematics,PhD,F11,Rejected,E-mail,2011-02-16,I,NA,NA,NA,NA,NA
113834,2011-02-16,Brown University,Applied Mathematics,PhD,F11,Rejected,E-mail,2011-02-16,A,NA,NA,NA,NA,NA
113849,2011-02-16,Brown University,Anthropology,PhD,F11,Rejected,Website,2011-02-04,O,NA,NA,NA,NA,NA
113888,2011-02-16,Brown University,English,Masters,F11,Rejected,E-mail,2011-02-16,A,NA,NA,NA,NA,NA
113900,2011-02-16,Brown University,Applied Mathematics,PhD,F11,Rejected,Website,2011-02-16,U,NA,NA,NA,NA,NA
113934,2011-02-16,Brown University,Applied Mathematics,PhD,F11,Rejected,Website,2011-02-16,I,NA,NA,NA,NA,NA
113955,2011-02-16,Brown University,Applied Mathematics,PhD,F11,Rejected,Website,2011-02-16,I,NA,NA,NA,NA,NA
113974,2011-02-16,Brown University,Computer Science,PhD,F11,Accepted,Phone,2011-02-12,I,NA,NA,NA,NA,NA
114014,2011-02-16,Brown University,Applied Mathematics,PhD,F11,Rejected,Website,2011-02-16,I,3.7,162,161,4,NA
114121,2011-02-17,Brown University,Applied Mathematics,PhD,F11,Accepted,Website,2011-02-17,I,NA,NA,NA,NA,NA
114231,2011-02-17,Brown University,Spanish And Portuguese,PhD,F11,Rejected,Website,2011-02-17,I,NA,NA,NA,NA,NA
114339,2011-02-17,Brown University,Mathematics,PhD,F11,Rejected,E-mail,2011-02-16,I,NA,NA,NA,NA,NA
114500,2011-02-17,Brown University,"Biology (ecology, Evolution)",PhD,F11,Accepted,E-mail,2011-02-16,O,NA,NA,NA,NA,NA
114785,2011-02-17,Brown University,Pathobiology,PhD,F11,Rejected,E-mail,2011-02-17,A,NA,NA,NA,NA,NA
114949,2011-02-18,Brown University,Computer Science,Masters,F11,Accepted,E-mail,2011-02-17,I,NA,NA,NA,NA,NA
115015,2011-02-18,Brown University,Pure Mathematics,PhD,F11,Rejected,Website,2011-02-04,I,NA,NA,NA,NA,NA
115187,2011-02-18,Brown University,English,PhD,F11,Rejected,Website,2011-02-18,A,NA,NA,NA,NA,NA
115189,2011-02-18,Brown University,English,PhD,F11,Rejected,E-mail,2011-02-18,A,NA,NA,NA,NA,NA
115190,2011-02-18,Brown University,English,PhD,F11,Rejected,Website,2011-02-18,A,NA,NA,NA,NA,NA
115193,2011-02-18,Brown University,English,PhD,F11,Rejected,Website,2011-02-18,U,NA,NA,NA,NA,NA
115194,2011-02-18,Brown University,English,PhD,F11,Rejected,Website,2011-02-18,A,NA,NA,NA,NA,NA
