submissionId,submissionDate,institution,major,degree,sem,notif_result,notif_method,notif_date,studentType,gpa,gre_v,gre_q,gre_w,gre_subject
230599,2013-03-06,UCLA,Economics,PhD,F13,Wait listed,E-mail,2013-03-05,I,NA,NA,NA,NA,NA
230657,2013-03-06,UCLA,Economics,PhD,F13,Accepted,E-mail,2013-03-06,I,NA,NA,NA,NA,NA
230658,2013-03-06,UCLA,Economics,PhD,F13,Accepted,E-mail,2013-03-05,I,NA,NA,NA,NA,NA
230705,2013-03-06,UCLA,Economics,PhD,F13,Rejected,Website,2013-03-06,I,NA,NA,NA,NA,NA
230708,2013-03-06,UCLA,Economics,PhD,F13,Rejected,E-mail,2013-03-06,I,NA,NA,NA,NA,NA
230733,2013-03-06,UCLA,Economics,PhD,F13,Rejected,Website,2013-03-06,I,NA,NA,NA,NA,NA
230743,2013-03-06,UCLA,Economics,PhD,F13,Rejected,E-mail,2013-03-06,I,4,152,170,4,NA
230788,2013-03-06,UCLA,Classics,PhD,F13,Accepted,E-mail,2013-03-05,A,3.64,169,159,4,NA
230795,2013-03-06,UCLA,Economics,PhD,F13,Rejected,E-mail,2013-03-06,A,NA,NA,NA,NA,NA
230801,2013-03-06,UCLA,Economics,PhD,F13,Rejected,E-mail,2013-03-06,A,3.85,169,165,5.5,NA
230804,2013-03-06,UCLA,Economics,PhD,F13,Rejected,Website,2013-03-06,I,NA,NA,162,4,NA
230812,2013-03-06,UCLA,Economics,PhD,F13,Rejected,E-mail,2013-03-06,A,3.95,164,164,4.5,NA
230828,2013-03-06,UCLA,Economics,PhD,F13,Rejected,E-mail,2013-03-06,U,3.78,157,170,4,NA
230852,2013-03-06,UCLA,Economics,PhD,F13,Rejected,E-mail,2013-03-06,A,NA,NA,NA,NA,NA
230866,2013-03-06,UCLA,Economics,PhD,F13,Rejected,Website,2013-03-06,A,3.85,170,168,5,NA
230884,2013-03-06,UCLA,BMB,PhD,F13,Accepted,E-mail,2013-03-04,A,NA,NA,NA,NA,NA
230910,2013-03-06,UCLA,Economics,PhD,F13,Rejected,Website,2013-03-06,I,NA,NA,NA,NA,NA
230928,2013-03-06,UCLA,Economics,PhD,F13,Accepted,E-mail,2013-03-05,I,4,157,165,3,NA
230965,2013-03-06,UCLA,Economics,PhD,F13,Wait listed,E-mail,2013-03-06,I,NA,165,169,4.5,NA
230989,2013-03-06,UCLA,Economics,PhD,F13,Rejected,E-mail,2013-03-06,A,3.85,155,165,4.5,NA
231148,2013-03-06,UCLA,Economics,PhD,F13,Accepted,E-mail,2013-03-05,A,NA,NA,NA,NA,NA
231340,2013-03-06,UCLA,Architecture,Masters,F13,Rejected,E-mail,2013-03-05,A,NA,NA,NA,NA,NA
231431,2013-03-06,UCLA,Strategy,PhD,F13,Rejected,E-mail,2013-03-06,I,NA,NA,NA,NA,NA
231649,2013-03-07,UCLA,MURP (urban Planning),Masters,F13,Interview,E-mail,2013-03-07,I,NA,NA,NA,NA,NA
231708,2013-03-07,UCLA,Architecture,Masters,F13,Accepted,Phone,2013-02-16,A,NA,NA,NA,NA,NA
231864,2013-03-07,UCLA,Public Policy,Masters,F13,Accepted,E-mail,2013-03-07,A,NA,NA,NA,NA,NA
231965,2013-03-07,UCLA,Computer Science,PhD,F13,Accepted,E-mail,2013-03-04,I,3.68,170,152,3.5,NA
232083,2013-03-07,UCLA,Public Policy,Masters,F13,Accepted,E-mail,2013-03-06,A,3.86,164,158,5.5,NA
232090,2013-03-07,UCLA,Electrical Engineering,PhD,F13,Rejected,E-mail,2013-03-07,A,NA,NA,NA,NA,NA
232111,2013-03-07,UCLA,Biology,PhD,F13,Rejected,E-mail,2013-03-07,A,NA,NA,NA,NA,NA
232249,2013-03-07,UCLA,ACCESS,PhD,F13,Accepted,E-mail,2013-03-07,A,3.78,162,161,4.5,NA
232278,2013-03-07,UCLA,Biomedical Physics,PhD,F13,Interview,E-mail,2013-01-16,A,NA,NA,NA,NA,NA
232288,2013-03-07,UCLA,Architecture,Masters,F13,Accepted,E-mail,2013-03-02,O,NA,NA,NA,NA,NA
232299,2013-03-07,UCLA,Biomedical Physics,PhD,F13,Accepted,E-mail,2013-03-01,A,NA,NA,NA,NA,NA
232353,2013-03-07,UCLA,Materials Science And Engineering,PhD,F13,Accepted,Website,2013-03-07,A,3.77,157,155,4,NA
232625,2013-03-07,UCLA,MArch I,Masters,F13,Accepted,Phone,2013-02-18,A,NA,NA,NA,NA,NA
232891,2013-03-07,UCLA,ACCESS,PhD,F13,Wait listed,E-mail,2013-03-07,I,NA,NA,NA,NA,NA
233003,2013-03-08,UCLA,Public Health,Masters,F13,Accepted,E-mail,2013-03-05,A,NA,NA,NA,NA,NA
233139,2013-03-08,UCLA,Public Policy,Masters,F13,Accepted,E-mail,2013-03-08,A,3.54,158,154,4,NA
233506,2013-03-08,UCLA,Philosophy,PhD,F13,Accepted,E-mail,2013-03-08,A,3.8,170,163,5,NA
233739,2013-03-08,UCLA,Ecology And Evolutionary Biology,PhD,F13,Accepted,E-mail,2013-03-07,A,NA,NA,NA,NA,NA
233761,2013-03-08,UCLA,Economics,PhD,F13,Rejected,E-mail,2013-03-08,A,NA,162,164,0,NA
233891,2013-03-08,UCLA,Ethnomusicology,PhD,F13,Wait listed,E-mail,2013-03-08,A,NA,NA,NA,NA,NA
234420,2013-03-09,UCLA,Human Development And Psychology,Masters,F13,Accepted,E-mail,2013-03-05,I,NA,NA,NA,NA,NA
234564,2013-03-09,UCLA,Chemistry,PhD,F13,Rejected,Website,2013-03-09,I,3.64,152,161,3,790
234781,2013-03-10,UCLA,Strategy,PhD,F13,Rejected,Other,2013-03-10,U,NA,NA,NA,NA,NA
235124,2013-03-11,UCLA,Mathematics,PhD,F13,Wait listed,E-mail,2013-03-11,I,NA,NA,NA,NA,NA
235395,2013-03-11,UCLA,Social Welfare MSW,Masters,F13,Accepted,Phone,2013-02-27,A,NA,NA,NA,NA,NA
235616,2013-03-11,UCLA,MPH CHS,Masters,F13,Accepted,E-mail,2013-03-08,O,NA,NA,NA,NA,NA
235763,2013-03-11,UCLA,Biochemistry & Molecular Cell Bio,PhD,F13,Rejected,E-mail,2013-03-11,U,NA,157,164,0,NA
235777,2013-03-11,UCLA,Human Development And Psychology,PhD,F13,Rejected,Postal Service,2013-03-08,O,NA,NA,NA,NA,NA
235881,2013-03-11,UCLA,Public Policy,Masters,F13,Wait listed,E-mail,2013-03-11,A,NA,NA,NA,NA,NA
235916,2013-03-12,UCLA,Public Policy,Masters,F13,Wait listed,E-mail,2013-03-11,I,NA,NA,NA,NA,NA
236129,2013-03-12,UCLA,Urban Schooling,PhD,F13,Rejected,E-mail,2013-03-03,A,NA,NA,NA,NA,NA
236358,2013-03-12,UCLA,Ecology And Evolutionary Biology,PhD,F13,Accepted,E-mail,2013-03-12,O,NA,NA,NA,NA,NA
236365,2013-03-12,UCLA,Biostatistics,PhD,F13,Rejected,Website,2013-03-12,U,NA,NA,NA,NA,NA
236412,2013-03-12,UCLA,Physics,PhD,F13,Rejected,Website,2013-03-12,A,3.47,165,165,4.5,870
236539,2013-03-12,UCLA,Cinema And Media Studies,PhD,F13,Rejected,E-mail,2013-03-12,O,NA,NA,NA,NA,NA
236549,2013-03-12,UCLA,Physics,PhD,F13,Rejected,E-mail,2013-03-12,A,3.5,NA,NA,0,660
236631,2013-03-12,UCLA,Mechanical Engineering,Masters,F13,Accepted,E-mail,2013-03-07,A,3.1,161,168,4.5,NA
236924,2013-03-12,UCLA,Biomedical Physics,PhD,F13,Wait listed,Other,2013-03-09,A,NA,NA,NA,NA,NA
237113,2013-03-13,UCLA,Philosophy,PhD,F13,Accepted,Phone,2013-03-12,A,3.92,170,164,5,NA
237172,2013-03-13,UCLA,ACCESS,PhD,F13,Wait listed,E-mail,2013-03-07,I,NA,NA,NA,NA,NA
237367,2013-03-13,UCLA,Molecular And Medical Pharmacology,PhD,F13,Wait listed,E-mail,2013-03-13,U,3.3,170,154,3,NA
237422,2013-03-13,UCLA,Studio Arts,MFA,F13,Rejected,Website,2013-03-13,A,NA,NA,NA,NA,NA
237475,2013-03-13,UCLA,Social Work (MSW),Masters,F13,Accepted,E-mail,2013-03-12,A,NA,NA,NA,NA,NA
237928,2013-03-13,UCLA,Studio Art,MFA,F13,Rejected,E-mail,2013-03-13,A,NA,NA,NA,NA,NA
238135,2013-03-13,UCLA,Cinema And Media Studies,PhD,F13,Rejected,E-mail,2013-03-12,A,NA,NA,NA,NA,NA
238150,2013-03-13,UCLA,Computer Science,PhD,F13,Rejected,E-mail,2013-03-13,U,NA,NA,NA,NA,NA
238478,2013-03-14,UCLA,Cinema And Media Studies,Masters,F13,Accepted,Phone,2013-03-13,A,NA,NA,NA,NA,NA
238515,2013-03-14,UCLA,Civil Engineering,PhD,F13,Rejected,E-mail,2013-03-14,I,NA,NA,NA,NA,NA
238520,2013-03-14,UCLA,Civil Engineering,PhD,F13,Rejected,E-mail,2013-03-14,I,NA,NA,NA,NA,NA
238533,2013-03-14,UCLA,Civil Engineering,PhD,F13,Rejected,Website,2013-03-14,I,3.56,139,165,3,NA
238585,2013-03-14,UCLA,"Fine Arts, New Media",MFA,F13,Rejected,Website,2013-03-14,A,NA,NA,NA,NA,NA
238672,2013-03-14,UCLA,Social Work,Masters,F13,Rejected,E-mail,2013-03-14,A,NA,NA,NA,NA,NA
238704,2013-03-14,UCLA,MSW,Masters,F13,Rejected,E-mail,2013-03-14,A,NA,NA,NA,NA,NA
238775,2013-03-14,UCLA,Social Work,Masters,F13,Rejected,Website,2013-03-14,A,NA,NA,NA,NA,NA
238896,2013-03-14,UCLA,Mechanical And Aerospace Engineering,PhD,F13,Accepted,E-mail,2013-03-14,U,NA,NA,NA,NA,NA
238927,2013-03-14,UCLA,Electrical Engineering,PhD,F13,Accepted,E-mail,2013-03-14,I,NA,NA,NA,NA,NA
238990,2013-03-14,UCLA,Physics,PhD,F13,Rejected,Website,2013-03-14,A,2.87,151,154,4,600
239276,2013-03-14,UCLA,EE,PhD,F13,Accepted,E-mail,2013-03-14,U,3.84,156,166,3.5,NA
239289,2013-03-14,UCLA,Electrical Engineering,PhD,F13,Accepted,E-mail,2013-03-14,U,3.84,156,166,3.5,NA
239422,2013-03-15,UCLA,Geography,PhD,F13,Rejected,E-mail,2013-03-08,A,NA,NA,NA,NA,NA
239455,2013-03-15,UCLA,Art,MFA,F13,Rejected,E-mail,2013-03-15,A,NA,NA,NA,NA,NA
239661,2013-03-15,UCLA,Art History,PhD,F13,Rejected,Website,2013-02-18,I,3.85,144,153,4,NA
239807,2013-03-15,UCLA,Marketing,PhD,F13,Rejected,Website,2013-03-15,A,3.68,167,167,4.5,NA
239900,2013-03-15,UCLA,Social Welfare,PhD,F13,Wait listed,Postal Service,2013-03-08,A,NA,NA,NA,NA,NA
239971,2013-03-15,UCLA,Strategy,PhD,F13,Rejected,E-mail,2013-03-15,I,NA,NA,NA,NA,NA
240427,2013-03-15,UCLA,City Planning,Masters,F13,Wait listed,E-mail,2013-03-15,A,NA,NA,NA,NA,NA
240518,2013-03-16,UCLA,Urban And Regional Planning,Masters,F13,Wait listed,E-mail,2013-03-15,A,3.5,162,160,4.5,NA
240635,2013-03-16,UCLA,Civil Engineering - Structural Engineering,Masters,F13,Rejected,E-mail,2013-03-14,I,NA,NA,NA,NA,NA
240785,2013-03-16,UCLA,Design Media Arts,MFA,F13,Rejected,Website,2013-03-16,I,NA,NA,NA,NA,NA
240792,2013-03-16,UCLA,Biostatistics,Masters,F13,Rejected,E-mail,2013-03-16,I,NA,NA,NA,NA,NA
240807,2013-03-16,UCLA,Civil Engineering,Masters,F13,Accepted,E-mail,2013-03-15,I,NA,NA,NA,NA,NA
240855,2013-03-16,UCLA,Afro-American Studies,Masters,F13,Rejected,E-mail,2013-03-16,A,NA,NA,NA,NA,NA
240912,2013-03-16,UCLA,Computer Science,Masters,F13,Accepted,E-mail,2013-03-16,A,4,163,168,5,NA
240933,2013-03-16,UCLA,Earth And Space Science,PhD,F13,Rejected,E-mail,2013-03-15,A,NA,165,164,4,NA
241014,2013-03-16,UCLA,Social Work,Masters,F13,Accepted,Postal Service,2013-02-25,A,NA,NA,NA,NA,NA
241070,2013-03-16,UCLA,ACCESS,PhD,F13,Rejected,Phone,2013-03-16,A,3.19,151,162,4,NA
241349,2013-03-18,UCLA,Civil Engineering(Structures),Masters,F13,Accepted,E-mail,2013-03-16,I,3.64,155,161,4,NA
241365,2013-03-18,UCLA,Urban Planning,Masters,F13,Rejected,E-mail,2013-03-18,A,NA,NA,NA,NA,NA
241369,2013-03-18,UCLA,Teacher Education Program,Masters,F13,Accepted,Postal Service,2013-03-16,A,NA,NA,NA,NA,NA
241757,2013-03-18,UCLA,Planning,Masters,F13,Rejected,E-mail,2013-03-18,A,3.75,165,157,0,NA
241872,2013-03-18,UCLA,Marketing,PhD,F13,Rejected,E-mail,2013-03-15,A,NA,NA,NA,NA,NA
242339,2013-03-19,UCLA,Electrical Engineering,PhD,F13,Accepted,E-mail,2013-03-19,I,NA,NA,NA,NA,NA
242550,2013-03-19,UCLA,Computer Science,Masters,F13,Accepted,Website,2013-03-19,A,3.85,164,162,4.5,NA
242706,2013-03-19,UCLA,Archaeology,PhD,F13,Wait listed,E-mail,2013-03-11,A,NA,NA,NA,NA,NA
242795,2013-03-19,UCLA,"Decisions, Operations & Technology Management",PhD,F13,Rejected,Website,2013-03-19,U,NA,NA,NA,NA,NA
242828,2013-03-20,UCLA,Electrical Engineering,Masters,F13,Accepted,E-mail,2013-03-20,I,3.9,170,168,3,NA
242984,2013-03-20,UCLA,Applied Linguistics,Masters,F13,Accepted,E-mail,2013-03-20,U,NA,NA,NA,NA,NA
243048,2013-03-20,UCLA,Bioengineering,Masters,F13,Rejected,Website,2013-03-20,I,NA,NA,NA,NA,NA
243068,2013-03-20,UCLA,Computer Science,Masters,F13,Accepted,Website,2013-03-20,A,3.65,160,168,4.5,NA
243179,2013-03-20,UCLA,Electrical Engineering,Masters,F13,Accepted,E-mail,2013-03-20,I,3.69,161,166,2.5,NA
243241,2013-03-20,UCLA,Geography,PhD,F13,Wait listed,E-mail,2013-03-20,I,NA,NA,NA,NA,NA
243703,2013-03-21,UCLA,Social Welfare,Masters,F13,Rejected,E-mail,2013-03-13,A,NA,NA,NA,NA,NA
243766,2013-03-21,UCLA,Math,PhD,F13,Rejected,Website,2013-03-21,I,NA,NA,NA,NA,NA
243797,2013-03-21,UCLA,Political Science,PhD,F13,Rejected,E-mail,2013-03-21,O,NA,NA,NA,NA,NA
243928,2013-03-21,UCLA,Political Science,PhD,F13,Rejected,E-mail,2013-03-20,U,NA,NA,NA,NA,NA
244158,2013-03-21,UCLA,CS,PhD,F13,Rejected,E-mail,2013-03-21,U,NA,NA,NA,NA,NA
244290,2013-03-21,UCLA,Social Welfare,Masters,F13,Accepted,E-mail,2013-03-21,A,NA,NA,NA,NA,NA
244383,2013-03-22,UCLA,Statistics,Masters,F13,Accepted,E-mail,2013-03-22,I,3.54,159,166,4,NA
244388,2013-03-22,UCLA,Statistics,Masters,F13,Accepted,E-mail,2013-03-22,A,3.54,167,167,4.5,NA
244565,2013-03-22,UCLA,Biostatistics,PhD,F13,Rejected,Website,2013-03-22,I,NA,156,164,4,NA
244614,2013-03-22,UCLA,Biostatistics,PhD,F13,Rejected,E-mail,2013-03-22,U,NA,NA,NA,NA,NA
244733,2013-03-22,UCLA,Physics,PhD,F13,Rejected,E-mail,2013-03-12,A,3,160,158,4,690
244913,2013-03-22,UCLA,Biostatistics,Masters,F13,Rejected,Website,2013-03-22,A,NA,NA,NA,NA,NA
245110,2013-03-23,UCLA,Theatre Arts,PhD,F13,Rejected,E-mail,2013-03-23,A,3.9,NA,159,0,NA
245125,2013-03-23,UCLA,Philosophy,PhD,F13,Accepted,Phone,2013-03-23,A,3.73,170,166,0,NA
245502,2013-03-24,UCLA,Nursing - Family Nurse Praticitioner,Masters,F13,Accepted,Postal Service,2013-03-24,A,NA,NA,NA,NA,NA
245544,2013-03-24,UCLA,Political Science,PhD,F13,Accepted,E-mail,2013-03-24,A,NA,NA,NA,NA,NA
245729,2013-03-25,UCLA,Economics,PhD,F13,Rejected,E-mail,2013-02-25,U,NA,NA,NA,NA,NA
246305,2013-03-26,UCLA,Civil Engineering,Masters,F13,Accepted,E-mail,2013-03-26,U,NA,NA,NA,NA,NA
246368,2013-03-26,UCLA,Social Science & Comparative Education,Masters,F13,Accepted,E-mail,2013-03-26,O,3.5,159,149,4.5,NA
246372,2013-03-26,UCLA,Electrical Engineering,Masters,F13,Accepted,E-mail,2013-03-25,U,3.96,150,168,3.5,NA
246414,2013-03-26,UCLA,Computer Science,PhD,F13,Rejected,E-mail,2013-03-26,I,NA,NA,NA,NA,NA
246516,2013-03-26,UCLA,Acting,MFA,F13,Rejected,E-mail,2013-03-26,A,NA,NA,NA,NA,NA
246572,2013-03-26,UCLA,Electrical Engineering,Masters,F13,Accepted,E-mail,2013-03-26,A,NA,NA,NA,NA,NA
246610,2013-03-26,UCLA,EE,Masters,F13,Accepted,E-mail,2013-03-26,I,3.9,162,166,3,NA
246649,2013-03-26,UCLA,Electrical Engineering,Masters,F13,Rejected,E-mail,2013-03-26,I,NA,NA,NA,NA,NA
246666,2013-03-26,UCLA,Computer Science,PhD,F13,Rejected,E-mail,2013-03-26,I,NA,NA,NA,NA,NA
246846,2013-03-27,UCLA,Electrical Engineering,Masters,F13,Accepted,E-mail,2013-03-27,I,NA,NA,NA,NA,NA
247079,2013-03-27,UCLA,Biostatistics,Masters,F13,Wait listed,E-mail,2013-03-06,A,3.02,163,157,0,NA
247132,2013-03-27,UCLA,Electrical Engineering,Masters,F13,Accepted,E-mail,2013-03-27,U,NA,NA,NA,NA,NA
247281,2013-03-27,UCLA,EE,Masters,F13,Accepted,E-mail,2013-03-27,I,NA,NA,NA,NA,NA
247429,2013-03-28,UCLA,Computer Science,Masters,F13,Accepted,E-mail,2013-03-28,I,NA,NA,NA,NA,NA
247486,2013-03-28,UCLA,Electrical Engineering,Masters,F13,Accepted,E-mail,2013-03-28,I,NA,NA,NA,NA,NA
247550,2013-03-28,UCLA,Computer Science,Masters,F13,Accepted,E-mail,2013-03-28,I,NA,NA,NA,NA,NA
247613,2013-03-28,UCLA,Electrical Engineering,Masters,F13,Accepted,E-mail,2013-03-27,I,NA,NA,NA,NA,NA
247879,2013-03-28,UCLA,Mechanical And Aerospace,PhD,F13,Accepted,E-mail,2013-03-28,U,3.8,152,164,3.5,NA
247968,2013-03-28,UCLA,Archaeology,PhD,F13,Wait listed,E-mail,2013-03-28,A,NA,NA,NA,NA,NA
248214,2013-03-29,UCLA,Computer Science,Masters,F13,Accepted,E-mail,2013-03-28,I,3.95,150,170,3,NA
248669,2013-03-30,UCLA,Computer Science,Masters,F13,Accepted,E-mail,2013-03-30,I,NA,164,166,0,NA
248814,2013-03-31,UCLA,Physics,PhD,F13,Rejected,E-mail,2013-03-31,I,NA,NA,NA,NA,NA
249336,2013-04-02,UCLA,Chemistry,PhD,F13,Rejected,Website,2013-03-28,A,NA,NA,NA,NA,NA
249431,2013-04-02,UCLA,Electrical Engineering,PhD,F13,Rejected,E-mail,2013-04-02,I,3.9,161,170,4,NA
249432,2013-04-02,UCLA,Electrical Engineering,Masters,F13,Rejected,E-mail,2013-04-02,I,3.65,154,169,3.5,NA
249434,2013-04-02,UCLA,Electrical Engineering,PhD,F13,Rejected,E-mail,2013-04-02,I,3.95,152,169,3,NA
249442,2013-04-02,UCLA,Electrical Engineering,PhD,F13,Rejected,E-mail,2013-04-02,I,3.82,154,170,4,NA
249463,2013-04-02,UCLA,Electrical Engineering,Masters,F13,Rejected,Website,2013-04-02,I,3.8,159,168,4,NA
249476,2013-04-02,UCLA,Electrical Engineering,PhD,F13,Rejected,E-mail,2013-04-02,I,NA,NA,NA,NA,NA
249757,2013-04-03,UCLA,Sociology,PhD,F13,Accepted,E-mail,2013-04-03,A,3.43,165,165,5,NA
249773,2013-04-03,UCLA,EE,PhD,F13,Rejected,E-mail,2013-04-03,U,NA,NA,NA,NA,NA
249826,2013-04-03,UCLA,Computer Science,Masters,F13,Accepted,E-mail,2013-04-03,I,3.93,163,170,4,NA
250228,2013-04-03,UCLA,Cognitive Psychology,PhD,F13,Rejected,E-mail,2013-04-03,U,NA,NA,NA,NA,NA
250368,2013-04-04,UCLA,Molecular And Medical Pharmacology,PhD,F13,Rejected,E-mail,2013-04-04,U,3.3,170,154,3,NA
250447,2013-04-04,UCLA,Mechanical,Masters,F13,Rejected,Website,2013-04-04,I,3.2,157,166,4,NA
250449,2013-04-04,UCLA,Mathematics,PhD,F13,Rejected,E-mail,2013-04-04,I,NA,NA,NA,NA,NA
250467,2013-04-04,UCLA,Pure Math,PhD,F13,Rejected,E-mail,2013-04-04,I,4,165,170,5.5,840
250549,2013-04-04,UCLA,EE,Masters,F13,Accepted,E-mail,2013-04-04,I,4,159,163,4.5,NA
250646,2013-04-04,UCLA,Mechanical Engineering,Masters,F13,Rejected,E-mail,2013-04-04,I,3.17,147,162,3.5,NA
250735,2013-04-05,UCLA,Computer Science,Masters,F13,Rejected,E-mail,2013-04-05,I,3,150,157,3,NA
250767,2013-04-05,UCLA,ACCESS,PhD,F13,Wait listed,E-mail,2013-04-05,I,NA,NA,NA,NA,NA
250853,2013-04-05,UCLA,Psychology - Quantitative,PhD,F13,Rejected,Website,2013-04-04,A,3.5,168,161,4,790
250886,2013-04-05,UCLA,Electrical And Computer Engineering,PhD,F13,Rejected,E-mail,2013-04-05,I,NA,NA,NA,NA,NA
250887,2013-04-05,UCLA,Electrical And Computer Engineering,PhD,F13,Rejected,Website,2013-04-05,I,3.5,165,152,3,NA
250889,2013-04-05,UCLA,Mechanical Engineering,Masters,F13,Rejected,E-mail,2013-04-05,I,NA,NA,NA,NA,NA
250899,2013-04-05,UCLA,Mechanical Engineering,Masters,F13,Rejected,Website,2013-04-05,I,NA,NA,NA,NA,NA
250910,2013-04-05,UCLA,Electrical Engineering,PhD,F13,Rejected,Website,2013-04-05,O,NA,156,168,3,NA
250911,2013-04-05,UCLA,Mechanical Engineering,PhD,F13,Rejected,E-mail,2013-04-05,I,NA,NA,NA,NA,NA
250917,2013-04-05,UCLA,Mechanical Engineering,PhD,F13,Rejected,E-mail,2013-04-05,I,NA,NA,NA,NA,NA
250923,2013-04-05,UCLA,ECE,PhD,F13,Rejected,E-mail,2013-04-05,A,NA,NA,NA,NA,NA
250928,2013-04-05,UCLA,Electrical Engineering,PhD,F13,Rejected,E-mail,2013-04-05,U,NA,NA,NA,NA,NA
250965,2013-04-05,UCLA,Electrical Engineering,Masters,F13,Accepted,E-mail,2013-04-04,I,4,163,159,4.5,NA
250987,2013-04-05,UCLA,Mechanical And Aerospace Engineering,PhD,F13,Rejected,Website,2013-04-05,U,3.99,149,162,3.5,NA
251020,2013-04-05,UCLA,Electrical Engineering,PhD,F13,Rejected,E-mail,2013-04-05,I,NA,NA,NA,NA,NA
251100,2013-04-05,UCLA,Electrical Engineering,PhD,F13,Accepted,E-mail,2013-04-05,I,NA,NA,NA,NA,NA
251108,2013-04-05,UCLA,CS,PhD,F13,Rejected,E-mail,2013-03-26,U,NA,NA,NA,NA,NA
251163,2013-04-05,UCLA,Electrical Engineering,PhD,F13,Rejected,E-mail,2013-04-05,I,NA,NA,NA,NA,NA
251169,2013-04-05,UCLA,Electrical Enginnering,PhD,F13,Accepted,E-mail,2013-04-05,U,3.84,156,166,3.5,NA
251211,2013-04-06,UCLA,ACCESS,PhD,F13,Wait listed,E-mail,2013-04-06,I,NA,NA,NA,NA,NA
251255,2013-04-06,UCLA,Super Studio ||,Masters,F13,Wait listed,E-mail,2013-04-06,I,4,143,157,2.5,NA
251285,2013-04-06,UCLA,Electrical Engineering,PhD,F13,Rejected,Website,2013-04-05,I,3.68,167,147,3,NA
251291,2013-04-06,UCLA,Computer Science,PhD,F13,Rejected,E-mail,2013-03-26,I,NA,NA,NA,NA,NA
251306,2013-04-06,UCLA,Mathematics,PhD,F13,Rejected,Website,2013-04-06,I,NA,NA,NA,NA,NA
251307,2013-04-06,UCLA,Computer Science,Masters,F13,Rejected,E-mail,2013-04-06,I,3.3,156,166,3,NA
251311,2013-04-06,UCLA,Computer Science,Masters,F13,Accepted,E-mail,2013-03-28,I,3.8,155,163,3,NA
251316,2013-04-06,UCLA,Materials Science And Engineering,PhD,F13,Rejected,E-mail,2013-04-06,U,NA,NA,NA,NA,NA
251424,2013-04-07,UCLA,Electrical Engineering,PhD,F13,Accepted,E-mail,2013-04-05,I,NA,NA,NA,NA,NA
251536,2013-04-08,UCLA,Bioengineering,PhD,F13,Rejected,E-mail,2013-04-06,I,3.7,164,166,4,NA
251550,2013-04-08,UCLA,ACCESS,PhD,F13,Wait listed,E-mail,2013-04-08,I,NA,NA,NA,NA,NA
251603,2013-04-08,UCLA,ECE,Masters,F13,Rejected,E-mail,2013-04-02,I,3.45,156,169,3.5,NA
251656,2013-04-08,UCLA,Art History,PhD,F13,Rejected,Website,2013-04-08,A,NA,NA,NA,NA,NA
251757,2013-04-08,UCLA,Biomathematics,PhD,F13,Rejected,E-mail,2013-04-08,I,3.82,142,170,3,740
251812,2013-04-08,UCLA,Computer Science,Masters,F13,Rejected,E-mail,2013-04-04,U,3.72,158,162,4,NA
251892,2013-04-09,UCLA,Linguistics,PhD,F13,Accepted,E-mail,2013-04-09,I,NA,NA,NA,NA,NA
252076,2013-04-09,UCLA,Mechanical Engineering,PhD,F13,Rejected,E-mail,2013-04-04,U,3.3,153,168,3.5,NA
252204,2013-04-09,UCLA,ACCESS,PhD,F13,Wait listed,E-mail,2013-04-09,I,NA,NA,NA,NA,NA
252216,2013-04-09,UCLA,Mechanical Engineering,PhD,F13,Rejected,E-mail,2013-04-09,U,3.99,160,162,4,NA
252218,2013-04-09,UCLA,Mechanical Engineering,Masters,F13,Accepted,E-mail,2013-04-08,A,NA,NA,NA,NA,NA
252271,2013-04-10,UCLA,English,PhD,F13,Accepted,E-mail,2013-04-09,A,3.99,169,149,5.5,650
252282,2013-04-10,UCLA,Biostatistics,PhD,F13,Accepted,E-mail,2013-04-10,U,NA,NA,NA,NA,NA
252365,2013-04-10,UCLA,Architecture,Masters,F13,Wait listed,E-mail,2013-04-06,I,4,143,157,2.5,NA
252398,2013-04-10,UCLA,Computer Science,Masters,F13,Rejected,E-mail,2013-04-10,I,3.33,154,159,3.5,NA
252403,2013-04-10,UCLA,Computer Science,Masters,F13,Rejected,E-mail,2013-04-10,I,3.6,156,166,3,NA
252469,2013-04-10,UCLA,Mathematics,PhD,F13,Rejected,E-mail,2013-04-10,I,NA,NA,NA,NA,NA
252496,2013-04-10,UCLA,Computer Science,PhD,F13,Rejected,E-mail,2013-04-10,I,NA,NA,NA,NA,NA
252629,2013-04-10,UCLA,Electrical Engineering,PhD,F13,Rejected,E-mail,2013-04-10,I,3.4,159,165,3,NA
252716,2013-04-11,UCLA,Biostatistics,Masters,F13,Accepted,E-mail,2013-03-28,A,3.4,160,154,4,NA
252741,2013-04-11,UCLA,Computer Science,Masters,F13,Rejected,E-mail,2013-04-11,U,NA,NA,NA,NA,NA
252796,2013-04-11,UCLA,"Electrical Engineering, Telecommunications",PhD,F13,Rejected,E-mail,2013-04-11,I,3.35,151,165,3.5,NA
252808,2013-04-11,UCLA,Architecture,Masters,F13,Rejected,E-mail,2013-04-11,A,NA,NA,NA,NA,NA
252810,2013-04-11,UCLA,Chemical Engineering,PhD,F13,Rejected,E-mail,2013-04-11,U,NA,NA,NA,NA,NA
252814,2013-04-11,UCLA,Chemical Engineering,PhD,F13,Rejected,E-mail,2013-04-11,I,NA,NA,NA,NA,NA
